Row ID,Order ID,Order Date,Ship Date,On-Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost Price,Selling Price,Sales on CP,Sales,Quantity,Discount,Profit,Short Month,Order Month
2005,US-2020-143028,"Wednesday, November 4, 2020","Saturday, April 18, 2020",1,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,38,161,114,482.2,3,0.8,368.2,Nov,11
1104,US-2020-145863,"Tuesday, April 21, 2020","Monday, April 27, 2020",1,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,42,251,126,752.2,3,0.8,626.2,Apr,4
1103,US-2020-145863,"Tuesday, April 21, 2020","Monday, April 27, 2020",0,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,52,312,156,935.2,3,0.8,779.2,Apr,4
8641,US-2020-148551,"Tuesday, December 1, 2020","Thursday, January 16, 2020",0,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,97,339,485,1694.2,5,0.8,1209.2,Dec,12
3232,US-2020-156356,"Thursday, April 16, 2020","Wednesday, April 22, 2020",0,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,71,90,213,269.2,3,0.8,56.2,Apr,4
3233,US-2020-156356,"Thursday, April 16, 2020","Wednesday, April 22, 2020",1,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",30,283,30,282.2,1,0.8,252.2,Apr,4
1858,US-2020-158218,"Saturday, December 5, 2020","Friday, May 15, 2020",1,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",60,173,240,691.2,4,0.8,451.2,Dec,12
5070,CA-2017-124478,"Tuesday, August 8, 2017","Friday, December 8, 2017",1,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",80,196,240,587.9,3,0.1,347.9,Aug,8
4129,CA-2017-127299,"Tuesday, September 19, 2017","Sunday, September 24, 2017",1,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",34,97,102,290.5,3,0.5,188.5,Sep,9
7601,CA-2017-131947,"Sunday, September 17, 2017","Friday, September 22, 2017",1,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,30,221,150,1104.3,5,0.7,954.3,Sep,9
2697,CA-2017-145317,"Saturday, March 18, 2017","Thursday, March 23, 2017",0,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,52,153,208,611.5,4,0.5,403.5,Mar,3
2698,CA-2017-145317,"Saturday, March 18, 2017","Thursday, March 23, 2017",1,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,93,82,558,491.5,6,0.5,-66.5,Mar,3
4022,CA-2017-154963,"Thursday, June 22, 2017","Tuesday, June 27, 2017",1,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,12,213,36,638.6,3,0.4,602.6,Jun,6
6330,CA-2017-167927,"Friday, January 20, 2017","Thursday, January 26, 2017",0,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",92,106,368,423.9,4,0.1,55.9,Jan,1
9315,CA-2018-111948,"Sunday, November 11, 2018","Sunday, November 11, 2018",1,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",92,87,184,173.9,2,0.1,-10.1,Nov,11
1147,CA-2018-112452,"Wednesday, April 4, 2018","Wednesday, April 4, 2018",0,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,45,182,90,363.9,2,0.1,273.9,Apr,4
3097,CA-2018-114468,"Thursday, August 23, 2018","Thursday, August 23, 2018",1,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,39,57,78,113.2,2,0.8,35.2,Aug,8
7683,CA-2018-120782,"Saturday, April 28, 2018","Friday, January 5, 2018",0,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,68,173,68,172.9,1,0.1,104.9,Apr,4
5719,CA-2018-124107,"Monday, September 10, 2018","Monday, December 10, 2018",1,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,17,113,51,338.9,3,0.1,287.9,Sep,9
9264,CA-2018-124499,"Monday, September 10, 2018","Saturday, October 13, 2018",1,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,49,266,245,1329.9,5,0.1,1084.9,Sep,9
8247,CA-2018-129217,"Friday, October 5, 2018","Friday, October 5, 2018",0,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,36,309,180,1544.2,5,0.8,1364.2,Oct,10
7625,CA-2018-136805,"Wednesday, May 23, 2018","Sunday, May 27, 2018",0,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,27,71,135,354.9,5,0.1,219.9,May,5
624,CA-2018-138009,"Thursday, November 29, 2018","Monday, March 12, 2018",0,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,23,211,115,1054.9,5,0.1,939.9,Nov,11
5759,CA-2018-149300,"Thursday, November 22, 2018","Friday, November 23, 2018",1,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Hialeah,Florida,33012,South,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,24,87,72,260.5,3,0.5,188.5,Nov,11
8283,CA-2018-154284,"Friday, December 21, 2018","Wednesday, December 26, 2018",1,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,30,147,60,293.7,2,0.3,233.7,Dec,12
6801,CA-2019-109827,"Wednesday, December 25, 2019","Wednesday, January 1, 2020",0,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,51,92,102,183.3,2,0.7,81.3,Dec,12
6985,CA-2019-116526,"Wednesday, January 9, 2019","Thursday, May 9, 2019",0,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",77,108,308,431.9,4,0.1,123.9,Jan,1
3741,CA-2019-133340,"Thursday, September 12, 2019","Friday, December 13, 2019",1,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",92,316,92,315.9,1,0.1,223.9,Sep,9
4672,CA-2019-133550,"Wednesday, July 31, 2019","Saturday, June 8, 2019",1,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,10,325,40,1299.9,4,0.1,1259.9,Jul,7
9456,CA-2019-140977,"Sunday, June 16, 2019","Wednesday, June 19, 2019",0,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,Tennessee,37421,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,14,152,14,151.5,1,0.5,137.5,Jun,6
2839,CA-2019-147368,"Friday, September 6, 2019","Friday, December 6, 2019",0,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,16,270,32,539.5,2,0.5,507.5,Sep,9
8943,CA-2019-159023,"Monday, March 11, 2019","Saturday, May 11, 2019",1,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,36,235,108,704.3,3,0.7,596.3,Mar,3
2212,CA-2019-162313,"Wednesday, November 27, 2019","Saturday, November 30, 2019",0,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,69,161,414,965.9,6,0.1,551.9,Nov,11
836,CA-2019-165316,"Tuesday, July 23, 2019","Saturday, July 27, 2019",0,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,94,266,94,265.5,1,0.5,171.5,Jul,7
8958,CA-2020-105620,"Friday, December 25, 2020","Monday, December 28, 2020",1,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,90,214,180,427.5,2,0.5,247.5,Dec,12
7293,CA-2020-109183,"Sunday, April 12, 2020","Saturday, September 12, 2020",1,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,22,280,44,559.5,2,0.5,515.5,Apr,4
1341,CA-2020-113481,"Saturday, February 1, 2020","Wednesday, April 1, 2020",1,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,16,334,32,667.5,2,0.5,635.5,Feb,2
7332,CA-2020-115119,"Monday, October 26, 2020","Friday, October 30, 2020",1,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,96,143,96,142.6,1,0.4,46.6,Oct,10
2683,CA-2020-127026,"Tuesday, January 21, 2020","Monday, January 27, 2020",0,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,38,333,114,998.9,3,0.1,884.9,Jan,1
4870,CA-2020-131366,"Tuesday, November 24, 2020","Sunday, November 29, 2020",1,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,42,312,84,623.6,2,0.4,539.6,Nov,11
3012,CA-2020-134845,"Friday, April 17, 2020","Thursday, April 23, 2020",1,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,91,166,455,829.3,5,0.7,374.3,Apr,4
3831,CA-2020-141733,"Sunday, July 5, 2020","Thursday, November 5, 2020",0,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,57,146,114,291.9,2,0.1,177.9,Jul,7
1255,CA-2020-144638,"Saturday, October 3, 2020","Saturday, March 14, 2020",0,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,81,213,243,638.6,3,0.4,395.6,Oct,10
7282,CA-2020-159282,"Friday, October 16, 2020","Wednesday, October 21, 2020",1,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,33,320,165,1599.3,5,0.7,1434.3,Oct,10
978,CA-2020-159366,"Wednesday, July 1, 2020","Thursday, October 1, 2020",1,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,91,311,182,621.9,2,0.1,439.9,Jul,7
7647,US-2017-115196,"Saturday, September 9, 2017","Wednesday, September 13, 2017",0,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",17,87,34,173.5,2,0.5,139.5,Sep,9
9151,US-2017-157070,"Friday, January 6, 2017","Tuesday, June 6, 2017",0,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58,183,290,914.9,5,0.1,624.9,Jan,1
3691,US-2018-131359,"Tuesday, October 30, 2018","Sunday, February 11, 2018",0,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,20,222,40,443.3,2,0.7,403.3,Oct,10
5248,US-2018-168914,"Monday, May 21, 2018","Sunday, May 27, 2018",0,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,98,207,784,1655.2,8,0.8,871.2,May,5
8812,US-2019-140172,"Saturday, August 3, 2019","Wednesday, March 13, 2019",0,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,60,260,180,779.9,3,0.1,599.9,Aug,8
7642,US-2019-157490,"Monday, June 10, 2019","Wednesday, July 10, 2019",1,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,69,83,414,497.3,6,0.7,83.3,Jun,6
1365,US-2020-155425,"Sunday, October 11, 2020","Wednesday, November 11, 2020",1,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,47,243,94,485.3,2,0.7,391.3,Oct,10
684,US-2020-168116,"Saturday, April 11, 2020","Saturday, April 11, 2020",1,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,84,96,336,383.5,4,0.5,47.5,Apr,4
6548,CA-2017-113880,"Tuesday, January 3, 2017","Wednesday, May 3, 2017",0,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,47,107,282,641.7,6,0.3,359.7,Jan,1
7204,CA-2017-118276,"Friday, December 29, 2017","Thursday, February 1, 2018",1,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",25,331,75,992.4,3,0.6,917.4,Dec,12
4780,CA-2017-150301,"Monday, August 7, 2017","Saturday, October 7, 2017",1,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",13,72,13,71.9,1,0.1,58.9,Aug,8
1351,CA-2017-153976,"Friday, March 10, 2017","Thursday, August 10, 2017",1,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",15,320,45,959.7,3,0.3,914.7,Mar,3
4021,CA-2017-154963,"Thursday, June 22, 2017","Tuesday, June 27, 2017",0,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",98,309,294,926.7,3,0.3,632.7,Jun,6
4023,CA-2017-154963,"Thursday, June 22, 2017","Tuesday, June 27, 2017",1,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",22,66,110,329.7,5,0.3,219.7,Jun,6
2967,CA-2017-162866,"Wednesday, December 27, 2017","Sunday, December 31, 2017",1,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,50,92,300,551.4,6,0.6,251.4,Dec,12
7300,CA-2017-163468,"Saturday, November 18, 2017","Tuesday, November 21, 2017",0,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,97,125,194,249.4,2,0.6,55.4,Nov,11
9845,CA-2017-163867,"Monday, March 6, 2017","Tuesday, June 6, 2017",1,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",85,340,595,2379.4,7,0.6,1784.4,Mar,3
6006,CA-2018-100657,"Sunday, February 11, 2018","Wednesday, July 11, 2018",0,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",74,70,148,139.9,2,0.1,-8.1,Feb,2
7002,CA-2018-104871,"Friday, March 30, 2018","Sunday, March 4, 2018",1,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",76,90,304,359.7,4,0.3,55.7,Mar,3
5255,CA-2018-125185,"Thursday, May 3, 2018","Tuesday, July 3, 2018",1,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",13,271,26,541.7,2,0.3,515.7,May,5
7826,CA-2018-127327,"Friday, March 2, 2018","Monday, July 2, 2018",1,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",12,216,12,215.9,1,0.1,203.9,Mar,3
3403,CA-2018-129700,"Thursday, April 5, 2018","Saturday, May 5, 2018",1,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,52,345,364,2414.4,7,0.6,2050.4,Apr,4
6949,CA-2018-130365,"Wednesday, April 25, 2018","Sunday, April 29, 2018",0,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",74,65,222,194.7,3,0.3,-27.3,Apr,4
9268,CA-2018-151869,"Tuesday, September 25, 2018","Tuesday, September 25, 2018",0,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,62,199,62,198.9,1,0.1,136.9,Sep,9
8286,CA-2018-154284,"Friday, December 21, 2018","Wednesday, December 26, 2018",1,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",93,51,279,152.4,3,0.6,-126.6,Dec,12
3865,CA-2018-157133,"Wednesday, November 28, 2018","Monday, March 12, 2018",1,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",92,339,460,1694.4,5,0.6,1234.4,Nov,11
3490,CA-2018-157322,"Wednesday, February 7, 2018","Thursday, June 7, 2018",1,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",74,118,444,707.7,6,0.3,263.7,Feb,2
3489,CA-2018-157322,"Wednesday, February 7, 2018","Thursday, June 7, 2018",0,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,40,224,80,447.7,2,0.3,367.7,Feb,2
3375,CA-2018-161718,"Thursday, April 12, 2018","Friday, October 12, 2018",1,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,65,128,325,639.9,5,0.1,314.9,Apr,4
3377,CA-2018-161718,"Thursday, April 12, 2018","Friday, October 12, 2018",0,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",48,65,96,129.9,2,0.1,33.9,Apr,4
5764,CA-2018-162047,"Sunday, March 11, 2018","Friday, May 11, 2018",1,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,52,236,520,2359.9,10,0.1,1839.9,Mar,3
6559,CA-2018-166947,"Sunday, May 6, 2018","Saturday, October 6, 2018",0,Standard Class,EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,49,327,441,2942.9,9,0.1,2501.9,May,5
7562,CA-2019-105746,"Monday, December 30, 2019","Wednesday, January 1, 2020",0,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",22,103,22,102.7,1,0.3,80.7,Dec,12
58,CA-2019-111682,"Monday, June 17, 2019","Tuesday, June 18, 2019",1,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,70,149,350,744.9,5,0.1,394.9,Jun,6
4347,CA-2019-120355,"Wednesday, September 18, 2019","Wednesday, September 25, 2019",0,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,32,212,64,423.9,2,0.1,359.9,Sep,9
8901,CA-2019-150483,"Friday, May 31, 2019","Saturday, April 6, 2019",1,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",53,302,159,905.4,3,0.6,746.4,May,5
8903,CA-2019-150483,"Friday, May 31, 2019","Saturday, April 6, 2019",0,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,71,197,213,590.7,3,0.3,377.7,May,5
2905,CA-2019-153577,"Thursday, June 27, 2019","Monday, January 7, 2019",0,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,76,234,228,701.7,3,0.3,473.7,Jun,6
2375,CA-2019-159940,"Sunday, July 7, 2019","Thursday, November 7, 2019",0,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,93,233,186,465.7,2,0.3,279.7,Jul,7
2372,CA-2019-159940,"Sunday, July 7, 2019","Thursday, November 7, 2019",0,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,85,282,680,2255.4,8,0.6,1575.4,Jul,7
7879,CA-2019-160241,"Friday, November 29, 2019","Friday, April 12, 2019",1,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",37,165,148,659.4,4,0.6,511.4,Nov,11
7913,CA-2019-167605,"Sunday, April 28, 2019","Tuesday, April 30, 2019",1,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",11,116,22,231.4,2,0.6,209.4,Apr,4
6713,CA-2020-107629,"Monday, December 14, 2020","Monday, December 14, 2020",1,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",96,144,576,863.4,6,0.6,287.4,Dec,12
